problem,nl_goal,gt_pddl_goal,gt_plan,proposed_plan
train/look_at_obj_in_light-Pillow-None-DeskLamp-314/trial_T20190908_115844_093537,look at the pillow in the light.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o PillowType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation bed)
(PickupObject pillow)
(GotoLocation desklamp)
(ToggleObject desklamp)","(GotoLocation light)
(LookObject pillow light)
"
train/look_at_obj_in_light-Pillow-None-DeskLamp-314/trial_T20190908_115844_093537,look at the pillow in the light.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o PillowType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation bed)
(PickupObject pillow)
(GotoLocation desklamp)
(ToggleObject desklamp)","(GotoLocation bed)
(GotoLocation light)
(LookAtObject pillow light)
"
train/look_at_obj_in_light-Pen-None-FloorLamp-221/trial_T20190907_180910_112762,examine a pen by the light of a floor lamp.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o PenType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation coffeetable)
(PickupObject pen)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation floorlamp)
(TurnOnObject floorlamp)
(GotoLocation desk)
(PickupObject pen)
(GotoLocation floorlamp)
(ExamineObject pen floorlamp)
"
train/look_at_obj_in_light-Pen-None-FloorLamp-221/trial_T20190907_180910_112762,examine a pen by the light of a floor lamp.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o PenType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation coffeetable)
(PickupObject pen)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation penholder)
(PickupObject pen)
(GotoLocation floorlamp)
(TurnOnObject floorlamp)
(GotoLocation desk)
(PutObject pen desk)
"
train/look_at_obj_in_light-Pen-None-FloorLamp-221/trial_T20190907_180910_112762,examine a pen by the light of a floor lamp.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o PenType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation coffeetable)
(PickupObject pen)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation floorlamp)
(TurnOnObject floorlamp)
(GotoLocation desk)
(PickupObject pen)
(GotoLocation floorlamp)
(ExamineObject pen floorlamp)
"
train/look_at_obj_in_light-Pen-None-FloorLamp-221/trial_T20190907_180910_112762,examine a pen by the light of a floor lamp.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o PenType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation coffeetable)
(PickupObject pen)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation floorlamp)
(TurnOnObject floorlamp)
(GotoLocation desk)
(PickupObject pen)
(GoToLocation floorlamp)
(ExamineObject pen floorlamp)
"
train/look_at_obj_in_light-Pen-None-FloorLamp-221/trial_T20190907_180910_112762,examine a pen by the light of a floor lamp.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o PenType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation coffeetable)
(PickupObject pen)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation desk)
(GotoLocation floorlamp)
(TurnOnObject floorlamp)
(GotoLocation desk)
(PickupObject pen)
"
train/look_at_obj_in_light-Pillow-None-FloorLamp-212/trial_T20190907_163730_866373,turn on a lamp while holding a red cushion.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o PillowType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation sofa)
(PickupObject pillow)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation sofa)
(PickupObject cushion)
(GotoLocation lamp)
(TurnOnObject lamp)
"
train/look_at_obj_in_light-Pillow-None-FloorLamp-212/trial_T20190907_163730_866373,turn on a lamp while holding a red cushion.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o PillowType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation sofa)
(PickupObject pillow)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation couch)
(PickupObject cushion)
(GotoLocation lamp)
(TurnOnObject lamp)
"
train/look_at_obj_in_light-Pillow-None-FloorLamp-212/trial_T20190907_163730_866373,turn on a lamp while holding a red cushion.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o PillowType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation sofa)
(PickupObject pillow)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation couch)
(PickupObject cushion)
(GotoLocation lamp)
(TurnOnObject lamp)
"
train/look_at_obj_in_light-Pillow-None-FloorLamp-212/trial_T20190907_163730_866373,turn on a lamp while holding a red cushion.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o PillowType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation sofa)
(PickupObject pillow)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation livingroom)
(PickupObject redcushion)
(GotoLocation lamp)
(TurnOnObject lamp)
"
train/look_at_obj_in_light-Pillow-None-FloorLamp-212/trial_T20190907_163730_866373,turn on a lamp while holding a red cushion.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o PillowType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation sofa)
(PickupObject pillow)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation livingroom)
(PickupObject cushion)
(GotoLocation lamp)
(TurnOnObject lamp)
"
train/look_at_obj_in_light-KeyChain-None-FloorLamp-223/trial_T20190909_110146_114031,turn on the lamp while holding the keys.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o KeyChainType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation diningtable)
(PickupObject keychain)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation keyrack)
(PickupObject keys)
(GotoLocation lamp)
(TurnOnObject lamp)
"
train/look_at_obj_in_light-KeyChain-None-FloorLamp-223/trial_T20190909_110146_114031,turn on the lamp while holding the keys.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o KeyChainType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation diningtable)
(PickupObject keychain)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation keyrack)
(PickupObject keys)
(GotoLocation desklamp)
(TurnOnObject desklamp)
"
train/look_at_obj_in_light-KeyChain-None-FloorLamp-223/trial_T20190909_110146_114031,turn on the lamp while holding the keys.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o KeyChainType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation diningtable)
(PickupObject keychain)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation bookshelf)
(PickupObject keys)
(GotoLocation lamp)
(TurnOnObject lamp)
"
train/look_at_obj_in_light-KeyChain-None-FloorLamp-223/trial_T20190909_110146_114031,turn on the lamp while holding the keys.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o KeyChainType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation diningtable)
(PickupObject keychain)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation keys)
(PickupObject keys)
(GotoLocation lamp)
(TurnOnObject lamp)
"
train/look_at_obj_in_light-KeyChain-None-FloorLamp-223/trial_T20190909_110146_114031,turn on the lamp while holding the keys.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o KeyChainType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation diningtable)
(PickupObject keychain)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation entryway)
(PickupObject keys)
(GotoLocation livingroom)
(GotoLocation lamp)
(TurnOnObject lamp)
"
train/look_at_obj_in_light-CD-None-DeskLamp-302/trial_T20190907_154604_364291,examine the cd under the light of the table lamp.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o CDType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation desk)
(PickupObject cd)
(GotoLocation desklamp)
(ToggleObject desklamp)","(GotoLocation cdshelf)
(PickupObject cd)
(GotoLocation tablelamp)
(TurnOnObject tablelamp)
(GotoLocation table)
(PutObject cd table)
"
train/look_at_obj_in_light-CD-None-DeskLamp-302/trial_T20190907_154604_364291,examine the cd under the light of the table lamp.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o CDType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation desk)
(PickupObject cd)
(GotoLocation desklamp)
(ToggleObject desklamp)","(GotoLocation tablelamp)
(GoUnderLight cd tablelamp)
(GotoLocation cd)
(ExamineObject cd)
"
train/look_at_obj_in_light-CD-None-DeskLamp-302/trial_T20190907_154604_364291,examine the cd under the light of the table lamp.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o CDType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation desk)
(PickupObject cd)
(GotoLocation desklamp)
(ToggleObject desklamp)","(GotoLocation cdshelf)
(PickupObject cd)
(GotoLocation tablelamp)
(TurnOnObject tablelamp)
(GotoLocation cdshelf)
(PutObject cd cdshelf)
"
train/look_at_obj_in_light-CD-None-DeskLamp-302/trial_T20190907_154604_364291,examine the cd under the light of the table lamp.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o CDType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation desk)
(PickupObject cd)
(GotoLocation desklamp)
(ToggleObject desklamp)","(GotoLocation table)
(GotoLocation tablelamp)
(TurnOnObject tablelamp)
(GotoLocation cdholder)
(PickupObject cd)
(GotoLocation table)
(PutObject cd table)
"
train/look_at_obj_in_light-CD-None-DeskLamp-302/trial_T20190907_154604_364291,examine the cd under the light of the table lamp.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o CDType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation desk)
(PickupObject cd)
(GotoLocation desklamp)
(ToggleObject desklamp)","(GotoLocation desk)
(GotoLocation tablelamp)
(TurnOnObject tablelamp)
(GotoLocation cd)
(ExamineObject cd)
"
train/look_at_obj_in_light-Plate-None-FloorLamp-211/trial_T20190907_131058_267698,examine the plate under the light of the lamp.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o PlateType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation shelf)
(PickupObject plate)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation diningtable)
(PickupObject plate)
(GotoLocation desklamp)
(TurnOnObject desklamp)
(GotoLocation diningtable)
(PutObject plate diningtable)
"
train/look_at_obj_in_light-Plate-None-FloorLamp-211/trial_T20190907_131058_267698,examine the plate under the light of the lamp.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o PlateType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation shelf)
(PickupObject plate)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation diningtable)
(PickupObject plate)
(GotoLocation desklamp)
(ExamineObject plate desklamp)
"
train/look_at_obj_in_light-Plate-None-FloorLamp-211/trial_T20190907_131058_267698,examine the plate under the light of the lamp.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o PlateType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation shelf)
(PickupObject plate)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation diningtable)
(PickupObject plate)
(GotoLocation desklamp)
(TurnOnObject desklamp)
(ExamineObject plate)
"
train/look_at_obj_in_light-Plate-None-FloorLamp-211/trial_T20190907_131058_267698,examine the plate under the light of the lamp.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o PlateType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation shelf)
(PickupObject plate)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation cabinet)
(PickupObject plate)
(GotoLocation desklamp)
(ExamineObject plate desklamp)
"
train/look_at_obj_in_light-Plate-None-FloorLamp-211/trial_T20190907_131058_267698,examine the plate under the light of the lamp.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o PlateType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation shelf)
(PickupObject plate)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation desklamp)
(GotoLocation diningtable)
(PickupObject plate)
(GoUnderLighting lamp plate)
"
train/look_at_obj_in_light-Pen-None-DeskLamp-327/trial_T20190909_020734_953975,pick up the pen from the dresser and turn the lamp on.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o PenType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation dresser)
(PickupObject pen)
(GotoLocation desklamp)
(ToggleObject desklamp)","(GotoLocation dresser)
(PickupObject pen)
(GotoLocation lamp)
(TurnOnObject lamp)
"
train/look_at_obj_in_light-Pen-None-DeskLamp-327/trial_T20190909_020734_953975,pick up the pen from the dresser and turn the lamp on.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o PenType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation dresser)
(PickupObject pen)
(GotoLocation desklamp)
(ToggleObject desklamp)","(GotoLocation dresser)
(PickupObject pen)
(GotoLocation lamp)
(TurnOnObject lamp)
"
train/look_at_obj_in_light-Pen-None-DeskLamp-327/trial_T20190909_020734_953975,pick up the pen from the dresser and turn the lamp on.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o PenType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation dresser)
(PickupObject pen)
(GotoLocation desklamp)
(ToggleObject desklamp)","(GotoLocation dresser)
(PickupObject pen)
(GotoLocation lamp)
(TurnOnObject lamp)
"
train/look_at_obj_in_light-Pen-None-DeskLamp-327/trial_T20190909_020734_953975,pick up the pen from the dresser and turn the lamp on.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o PenType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation dresser)
(PickupObject pen)
(GotoLocation desklamp)
(ToggleObject desklamp)","(GotoLocation dresser)
(PickupObject pen)
(GotoLocation lamp)
(TurnOnObject lamp)
"
train/look_at_obj_in_light-Pen-None-DeskLamp-327/trial_T20190909_020734_953975,pick up the pen from the dresser and turn the lamp on.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o PenType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation dresser)
(PickupObject pen)
(GotoLocation desklamp)
(ToggleObject desklamp)","(GotoLocation dresser)
(PickupObject pen)
(GotoLocation lamp)
(TurnOnObject lamp)
"
train/look_at_obj_in_light-Pen-None-DeskLamp-305/trial_T20190907_115824_746935,examine a pen next to the light of a lamp.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o PenType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation shelf)
(PickupObject pen)
(GotoLocation desklamp)
(ToggleObject desklamp)","(GotoLocation lamp)
(TurnOnObject lamp)
(GotoLocation desk)
(ExamineObject pen)"
train/look_at_obj_in_light-Pen-None-DeskLamp-305/trial_T20190907_115824_746935,examine a pen next to the light of a lamp.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o PenType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation shelf)
(PickupObject pen)
(GotoLocation desklamp)
(ToggleObject desklamp)","(GotoLocation lamp)
(ExamineObject pen lamp)
"
train/look_at_obj_in_light-Pen-None-DeskLamp-305/trial_T20190907_115824_746935,examine a pen next to the light of a lamp.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o PenType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation shelf)
(PickupObject pen)
(GotoLocation desklamp)
(ToggleObject desklamp)","(GotoLocation lamp)
(ExamineObject pen lamp)
"
train/look_at_obj_in_light-Pen-None-DeskLamp-305/trial_T20190907_115824_746935,examine a pen next to the light of a lamp.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o PenType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation shelf)
(PickupObject pen)
(GotoLocation desklamp)
(ToggleObject desklamp)","(GotoLocation lamp)
(GotoLocation desk)
(GotoLocation pen)
(ExamineObject pen)"
train/look_at_obj_in_light-Pen-None-DeskLamp-305/trial_T20190907_115824_746935,examine a pen next to the light of a lamp.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o PenType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation shelf)
(PickupObject pen)
(GotoLocation desklamp)
(ToggleObject desklamp)","(GotoLocation lamp)
(ExamineObject pen lamp)
"
train/look_at_obj_in_light-Pillow-None-DeskLamp-305/trial_T20190909_110717_764199,look at a striped pillow under a lit lamp.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o PillowType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation bed)
(PickupObject pillow)
(GotoLocation desklamp)
(ToggleObject desklamp)","(GotoLocation bed)
(GotoLocation lamp)
(TurnOnObject lamp)
(GotoLocation pillow)
(LookAtObject pillow)"
train/look_at_obj_in_light-Pillow-None-DeskLamp-305/trial_T20190909_110717_764199,look at a striped pillow under a lit lamp.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o PillowType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation bed)
(PickupObject pillow)
(GotoLocation desklamp)
(ToggleObject desklamp)","(GotoLocation bed)
(LookAtObject pillow)
(GotoLocation lamp)
(TurnOnObject lamp)
"
train/look_at_obj_in_light-Pillow-None-DeskLamp-305/trial_T20190909_110717_764199,look at a striped pillow under a lit lamp.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o PillowType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation bed)
(PickupObject pillow)
(GotoLocation desklamp)
(ToggleObject desklamp)","(GotoLocation bed)
(GotoLocation lamp)
(TurnOnObject lamp)
(GotoLocation pillow)
(LookAtObject pillow)
"
