problem,nl_goal,gt_pddl_goal,gt_plan,proposed_plan
train/pick_and_place_simple-Plunger-None-Cabinet-403/trial_T20190909_054730_826329,move the plunger to the cabinet under the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PlungerType) 
                (receptacleType ?r CabinetType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation plunger)
(PickupObject plunger)
(GotoLocation cabinet)
(PutObject plunger cabinet)","(GotoLocation bathroom)
(PickupObject plunger)
(GotoLocation sink)
(PutObject plunger sink)
(GotoLocation cabinet)
(PutObject plunger cabinet)
"
train/pick_and_place_simple-Plunger-None-Cabinet-403/trial_T20190909_054730_826329,move the plunger to the cabinet under the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PlungerType) 
                (receptacleType ?r CabinetType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation plunger)
(PickupObject plunger)
(GotoLocation cabinet)
(PutObject plunger cabinet)","(GotoLocation bathroom)
(PickupObject plunger)
(GotoLocation sink)
(PutObject plunger cabinet)
"
train/pick_and_place_simple-Plunger-None-Cabinet-403/trial_T20190909_054730_826329,move the plunger to the cabinet under the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PlungerType) 
                (receptacleType ?r CabinetType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation plunger)
(PickupObject plunger)
(GotoLocation cabinet)
(PutObject plunger cabinet)","(GotoLocation bathroom)
(PickupObject plunger)
(GotoLocation sink)
(PutObject plunger cabinet)
"
train/pick_and_place_simple-Plunger-None-Cabinet-403/trial_T20190909_054730_826329,move the plunger to the cabinet under the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PlungerType) 
                (receptacleType ?r CabinetType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation plunger)
(PickupObject plunger)
(GotoLocation cabinet)
(PutObject plunger cabinet)","(GotoLocation bathroom)
(PickupObject plunger)
(GotoLocation sink)
(PutObject plunger cabinet)
"
train/pick_and_place_simple-Plunger-None-Cabinet-403/trial_T20190909_054730_826329,move the plunger to the cabinet under the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PlungerType) 
                (receptacleType ?r CabinetType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation plunger)
(PickupObject plunger)
(GotoLocation cabinet)
(PutObject plunger cabinet)","(GotoLocation bathroom)
(PickupObject plunger)
(GotoLocation sink)
(PutObject plunger sink)
(GotoLocation cabinet)
(PutObject plunger cabinet)
"
train/pick_heat_then_place_in_recep-Apple-None-SideTable-28/trial_T20190906_180710_251060,put a warm apple on the table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r SideTableType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation sidetable)
(PickupObject apple)
(GotoLocation microwave)
(HeatObject apple)
(GotoLocation sidetable)
(PutObject apple sidetable)","(GotoLocation oven)
(PickupObject apple)
(GotoLocation diningtable)
(PutObject apple diningtable)
"
train/pick_heat_then_place_in_recep-Apple-None-SideTable-28/trial_T20190906_180710_251060,put a warm apple on the table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r SideTableType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation sidetable)
(PickupObject apple)
(GotoLocation microwave)
(HeatObject apple)
(GotoLocation sidetable)
(PutObject apple sidetable)","(GotoLocation sidetable)
(PickupObject apple)
(GotoLocation oven)
(BakeObject apple oven)
(GotoLocation diningtable)
(PutObject apple diningtable)
"
train/pick_heat_then_place_in_recep-Apple-None-SideTable-28/trial_T20190906_180710_251060,put a warm apple on the table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r SideTableType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation sidetable)
(PickupObject apple)
(GotoLocation microwave)
(HeatObject apple)
(GotoLocation sidetable)
(PutObject apple sidetable)","(GotoLocation sidetable)
(PickupObject apple)
(GotoLocation diningtable)
(PutObject apple diningtable)
"
train/pick_heat_then_place_in_recep-Apple-None-SideTable-28/trial_T20190906_180710_251060,put a warm apple on the table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r SideTableType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation sidetable)
(PickupObject apple)
(GotoLocation microwave)
(HeatObject apple)
(GotoLocation sidetable)
(PutObject apple sidetable)","(GotoLocation kitchen)
(PickupObject apple)
(GotoLocation oven)
(BakeObject apple oven)
(GotoLocation diningtable)
(PutObject apple diningtable)
"
train/pick_heat_then_place_in_recep-Apple-None-SideTable-28/trial_T20190906_180710_251060,put a warm apple on the table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r SideTableType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation sidetable)
(PickupObject apple)
(GotoLocation microwave)
(HeatObject apple)
(GotoLocation sidetable)
(PutObject apple sidetable)","(GotoLocation countertop)
(PickupObject apple)
(GotoLocation oven)
(BakeObject apple oven)
(GotoLocation diningtable)
(PutObject apple diningtable)
"
train/pick_heat_then_place_in_recep-PotatoSliced-None-Fridge-11/trial_T20190910_232930_757480,put a cooked piece of potato into the fridge.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotatoType) 
                (receptacleType ?r FridgeType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o)
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation butterknife)
(PickupObject butterknife)
(GotoLocation potato)
(SliceObject potato)
(GotoLocation countertop)
(PutObject butterknife countertop)
(GotoLocation countertop)
(PickupObject potato)
(GotoLocation microwave)
(HeatObject potato)
(GotoLocation fridge)
(PutObject potato fridge)","(GotoLocation countertop)
(PickupObject potato)
(GotoLocation oven)
(BakeObject potato oven)
(GotoLocation countertop)
(PutObject potato countertop)
(GotoLocation fridge)
(PickupObject potato)
(PutObject potato fridge)
"
train/pick_heat_then_place_in_recep-PotatoSliced-None-Fridge-11/trial_T20190910_232930_757480,put a cooked piece of potato into the fridge.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotatoType) 
                (receptacleType ?r FridgeType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o)
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation butterknife)
(PickupObject butterknife)
(GotoLocation potato)
(SliceObject potato)
(GotoLocation countertop)
(PutObject butterknife countertop)
(GotoLocation countertop)
(PickupObject potato)
(GotoLocation microwave)
(HeatObject potato)
(GotoLocation fridge)
(PutObject potato fridge)","(GotoLocation countertop)
(PickupObject potato)
(GotoLocation oven)
(BakeObject potato oven)
(GotoLocation fridge)
(PutObject potato fridge)
"
train/pick_heat_then_place_in_recep-PotatoSliced-None-Fridge-11/trial_T20190910_232930_757480,put a cooked piece of potato into the fridge.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotatoType) 
                (receptacleType ?r FridgeType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o)
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation butterknife)
(PickupObject butterknife)
(GotoLocation potato)
(SliceObject potato)
(GotoLocation countertop)
(PutObject butterknife countertop)
(GotoLocation countertop)
(PickupObject potato)
(GotoLocation microwave)
(HeatObject potato)
(GotoLocation fridge)
(PutObject potato fridge)","(GotoLocation countertop)
(PickupObject potato)
(GotoLocation stove)
(CookObject potato stove)
(GotoLocation fridge)
(PutObject potato fridge)
"
train/pick_heat_then_place_in_recep-PotatoSliced-None-Fridge-11/trial_T20190910_232930_757480,put a cooked piece of potato into the fridge.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotatoType) 
                (receptacleType ?r FridgeType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o)
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation butterknife)
(PickupObject butterknife)
(GotoLocation potato)
(SliceObject potato)
(GotoLocation countertop)
(PutObject butterknife countertop)
(GotoLocation countertop)
(PickupObject potato)
(GotoLocation microwave)
(HeatObject potato)
(GotoLocation fridge)
(PutObject potato fridge)","(GotoLocation countertop)
(PickupObject potato)
(CookObject potato)
(GotoLocation fridge)
(PutObject potato fridge)
"
train/pick_heat_then_place_in_recep-PotatoSliced-None-Fridge-11/trial_T20190910_232930_757480,put a cooked piece of potato into the fridge.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotatoType) 
                (receptacleType ?r FridgeType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o)
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation butterknife)
(PickupObject butterknife)
(GotoLocation potato)
(SliceObject potato)
(GotoLocation countertop)
(PutObject butterknife countertop)
(GotoLocation countertop)
(PickupObject potato)
(GotoLocation microwave)
(HeatObject potato)
(GotoLocation fridge)
(PutObject potato fridge)","(GotoLocation countertop)
(PickupObject potato)
(GotoLocation oven)
(BakeObject potato oven)
(GotoLocation countertop)
(PutObject potato countertop)
"
train/look_at_obj_in_light-Pillow-None-DeskLamp-305/trial_T20190909_110717_764199,look at a striped pillow under a lit lamp.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o PillowType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation bed)
(PickupObject pillow)
(GotoLocation desklamp)
(ToggleObject desklamp)","(GotoLocation bed)
(GoToPoint pillow)
(LookAtObject pillow)
(GotoLocation sidetable)
(GotoLocation lamp)
(TurnOnObject lamp)
"
train/look_at_obj_in_light-Pillow-None-DeskLamp-305/trial_T20190909_110717_764199,look at a striped pillow under a lit lamp.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o PillowType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation bed)
(PickupObject pillow)
(GotoLocation desklamp)
(ToggleObject desklamp)","(GoToLocation couch)
(LookObject pillow)
(GotoLocation lamp)
(TurnOnObject lamp)
"
train/look_at_obj_in_light-Pillow-None-DeskLamp-305/trial_T20190909_110717_764199,look at a striped pillow under a lit lamp.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o PillowType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation bed)
(PickupObject pillow)
(GotoLocation desklamp)
(ToggleObject desklamp)","(GotoLocation bed)
(LookObject pillow)
(GotoLocation lamplight)
(TurnOnObject lamp)
"
train/look_at_obj_in_light-Pillow-None-DeskLamp-305/trial_T20190909_110717_764199,look at a striped pillow under a lit lamp.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o PillowType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation bed)
(PickupObject pillow)
(GotoLocation desklamp)
(ToggleObject desklamp)","(GotoLocation bed)
(LookAtObject pillow)
(GotoLocation desklamp)
(TurnOnObject desklamp)
"
train/look_at_obj_in_light-Pillow-None-DeskLamp-305/trial_T20190909_110717_764199,look at a striped pillow under a lit lamp.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o PillowType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation bed)
(PickupObject pillow)
(GotoLocation desklamp)
(ToggleObject desklamp)","(GotoLocation couch)
(PickupObject pillow)
(GotoLocation lamp)
(TurnOnObject lamp)
(ExamineObject pillow)"
train/pick_clean_then_place_in_recep-Cloth-None-Drawer-427/trial_T20190909_070336_423393,put a cleaned cloth in a drawer.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ClothType) 
                (receptacleType ?r DrawerType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation bathtubbasin)
(PickupObject cloth)
(GotoLocation sinkbasin)
(CleanObject cloth)
(GotoLocation drawer)
(PutObject cloth drawer)","(GotoLocation laundryroom)
(PickupObject cloth)
(GotoLocation bedroom)
(GotoLocation drawer)
(PutObject cloth drawer)
"
train/pick_clean_then_place_in_recep-Cloth-None-Drawer-427/trial_T20190909_070336_423393,put a cleaned cloth in a drawer.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ClothType) 
                (receptacleType ?r DrawerType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation bathtubbasin)
(PickupObject cloth)
(GotoLocation sinkbasin)
(CleanObject cloth)
(GotoLocation drawer)
(PutObject cloth drawer)","(GotoLocation sink)
(CleanObject cloth sink)
(GotoLocation cabinet)
(PickupObject cloth)
(GotoLocation drawer)
(PutObject cloth drawer)
"
train/pick_clean_then_place_in_recep-Cloth-None-Drawer-427/trial_T20190909_070336_423393,put a cleaned cloth in a drawer.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ClothType) 
                (receptacleType ?r DrawerType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation bathtubbasin)
(PickupObject cloth)
(GotoLocation sinkbasin)
(CleanObject cloth)
(GotoLocation drawer)
(PutObject cloth drawer)","(GotoLocation laundryroom)
(PickupObject cloth)
(GotoLocation kitchen)
(WashObject cloth)
(GotoLocation drawer)
(PutObject cloth drawer)
"
train/pick_clean_then_place_in_recep-Cloth-None-Drawer-427/trial_T20190909_070336_423393,put a cleaned cloth in a drawer.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ClothType) 
                (receptacleType ?r DrawerType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation bathtubbasin)
(PickupObject cloth)
(GotoLocation sinkbasin)
(CleanObject cloth)
(GotoLocation drawer)
(PutObject cloth drawer)","(FillObject sinkbasin)
(GotoLocation cabinet)
(PickupObject cloth)
(GotoLocation sinkbasin)
(CleanObject cloth sinkbasin)
(GotoLocation drawer)
(PutObject cloth drawer)
"
train/pick_clean_then_place_in_recep-Cloth-None-Drawer-427/trial_T20190909_070336_423393,put a cleaned cloth in a drawer.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ClothType) 
                (receptacleType ?r DrawerType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation bathtubbasin)
(PickupObject cloth)
(GotoLocation sinkbasin)
(CleanObject cloth)
(GotoLocation drawer)
(PutObject cloth drawer)","(GotoLocation laundryroom)
(PickupObject cloth)
(GotoLocation kitchen)
(FillObject sinkbasin)
(GotoLocation sinkbasin)
(WashObject cloth sinkbasin)
(GotoLocation drawer)
(PutObject cloth drawer)
"
train/pick_cool_then_place_in_recep-Potato-None-Microwave-25/trial_T20190908_113515_119158,put a chilled sweet potato in the microwave.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotatoType) 
                (receptacleType ?r MicrowaveType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation microwave)
(PickupObject potato)
(GotoLocation fridge)
(CoolObject potato)
(GotoLocation microwave)
(PutObject potato microwave)","(GotoLocation fridge)
(PickupObject sweetpotato)
(GotoLocation countertop)
(ChillObject sweetpotato)
(GotoLocation microwave)
(PutObject sweetpotato microwave)
"
train/pick_cool_then_place_in_recep-Potato-None-Microwave-25/trial_T20190908_113515_119158,put a chilled sweet potato in the microwave.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotatoType) 
                (receptacleType ?r MicrowaveType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation microwave)
(PickupObject potato)
(GotoLocation fridge)
(CoolObject potato)
(GotoLocation microwave)
(PutObject potato microwave)","(GotoLocation fridge)
(PickupObject sweetpotato)
(GotoLocation microwave)
(PutObject sweetpotato microwave)
"
train/pick_cool_then_place_in_recep-Potato-None-Microwave-25/trial_T20190908_113515_119158,put a chilled sweet potato in the microwave.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotatoType) 
                (receptacleType ?r MicrowaveType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation microwave)
(PickupObject potato)
(GotoLocation fridge)
(CoolObject potato)
(GotoLocation microwave)
(PutObject potato microwave)","(GotoLocation fridge)
(PickupObject sweetpotato)
(GotoLocation countertop)
(ChillObject sweetpotato)
(GotoLocation microwave)
(PutObject sweetpotato microwave)
"
train/pick_cool_then_place_in_recep-Potato-None-Microwave-25/trial_T20190908_113515_119158,put a chilled sweet potato in the microwave.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotatoType) 
                (receptacleType ?r MicrowaveType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation microwave)
(PickupObject potato)
(GotoLocation fridge)
(CoolObject potato)
(GotoLocation microwave)
(PutObject potato microwave)","(GotoLocation fridge)
(PickupObject sweetpotato)
(GotoLocation countertop)
(PutObject sweetpotato countertop)
(GotoLocation microwave)
(PutObject sweetpotato microwave)
"
train/pick_cool_then_place_in_recep-Potato-None-Microwave-25/trial_T20190908_113515_119158,put a chilled sweet potato in the microwave.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotatoType) 
                (receptacleType ?r MicrowaveType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation microwave)
(PickupObject potato)
(GotoLocation fridge)
(CoolObject potato)
(GotoLocation microwave)
(PutObject potato microwave)","(GotoLocation fridge)
(PickupObject sweetpotato)
(GotoLocation microwave)
(PutObject sweetpotato microwave)
"
train/pick_and_place_simple-Pen-None-Desk-310/trial_T20190908_030223_620154,pick a pencil in the dustbin and place it on the table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PenType) 
                (receptacleType ?r DeskType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation garbagecan)
(PickupObject pen)
(GotoLocation desk)
(PutObject pen desk)","(GotoLocation dustbin)
(PickupObject pencil)
(GotoLocation table)
(PutObject pencil table)
"
train/pick_and_place_simple-Pen-None-Desk-310/trial_T20190908_030223_620154,pick a pencil in the dustbin and place it on the table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PenType) 
                (receptacleType ?r DeskType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation garbagecan)
(PickupObject pen)
(GotoLocation desk)
(PutObject pen desk)","(GotoLocation dustbin)
(PickupObject pencil)
(GotoLocation table)
(PutObject pencil table)
"
train/pick_and_place_simple-Pen-None-Desk-310/trial_T20190908_030223_620154,pick a pencil in the dustbin and place it on the table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PenType) 
                (receptacleType ?r DeskType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation garbagecan)
(PickupObject pen)
(GotoLocation desk)
(PutObject pen desk)","(GotoLocation dustbin)
(PickupObject pencil)
(GotoLocation table)
(PutObject pencil table)
"
train/pick_and_place_simple-Pen-None-Desk-310/trial_T20190908_030223_620154,pick a pencil in the dustbin and place it on the table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PenType) 
                (receptacleType ?r DeskType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation garbagecan)
(PickupObject pen)
(GotoLocation desk)
(PutObject pen desk)","(GotoLocation dustbin)
(PickupObject pencil)
(GotoLocation table)
(PutObject pencil table)
"
train/pick_and_place_simple-Pen-None-Desk-310/trial_T20190908_030223_620154,pick a pencil in the dustbin and place it on the table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PenType) 
                (receptacleType ?r DeskType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation garbagecan)
(PickupObject pen)
(GotoLocation desk)
(PutObject pen desk)","(GotoLocation dustbin)
(PickupObject pencil)
(GotoLocation table)
(PutObject pencil table)
"
train/pick_clean_then_place_in_recep-Egg-None-GarbageCan-11/trial_T20190906_181033_636334,throw away a rinsed egg.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o EggType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation garbagecan)
(PickupObject egg)
(GotoLocation sinkbasin)
(CleanObject egg)
(GotoLocation garbagecan)
(PutObject egg garbagecan)","(GotoLocation sinkbasin)
(PickupObject egg)
(FillObject sinkbasin)
(GotoLocation trashcan)
(PutObject egg trashcan)
"
train/pick_clean_then_place_in_recep-Egg-None-GarbageCan-11/trial_T20190906_181033_636334,throw away a rinsed egg.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o EggType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation garbagecan)
(PickupObject egg)
(GotoLocation sinkbasin)
(CleanObject egg)
(GotoLocation garbagecan)
(PutObject egg garbagecan)","(GotoLocation sinkbasin)
(PickupObject egg)
(RinseObject egg)
(GotoLocation trashcan)
(DiscardObject egg)
"
train/pick_clean_then_place_in_recep-Egg-None-GarbageCan-11/trial_T20190906_181033_636334,throw away a rinsed egg.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o EggType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation garbagecan)
(PickupObject egg)
(GotoLocation sinkbasin)
(CleanObject egg)
(GotoLocation garbagecan)
(PutObject egg garbagecan)","(GotoLocation sink)
(PickupObject egg)
(GotoLocation trashcan)
(PutObject egg trashcan)
"
train/pick_clean_then_place_in_recep-Egg-None-GarbageCan-11/trial_T20190906_181033_636334,throw away a rinsed egg.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o EggType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation garbagecan)
(PickupObject egg)
(GotoLocation sinkbasin)
(CleanObject egg)
(GotoLocation garbagecan)
(PutObject egg garbagecan)","(GotoLocation sink)
(PickupObject egg)
(GotoLocation trash)
(PutObject egg trash)
"
train/pick_clean_then_place_in_recep-Egg-None-GarbageCan-11/trial_T20190906_181033_636334,throw away a rinsed egg.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o EggType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation garbagecan)
(PickupObject egg)
(GotoLocation sinkbasin)
(CleanObject egg)
(GotoLocation garbagecan)
(PutObject egg garbagecan)","(GotoLocation sink)
(GotoLocation fridge)
(PickupObject egg)
(GotoLocation sink)
(RinseObject egg sink)
(GotoLocation trashcan)
(PutObject egg trashcan)
"
train/pick_cool_then_place_in_recep-Tomato-None-DiningTable-26/trial_T20190907_160916_014285,"col the tomato from the trash in the refrigerator , put the tomato on the table.","(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation garbagecan)
(PickupObject tomato)
(GotoLocation fridge)
(CoolObject tomato)
(GotoLocation diningtable)
(PutObject tomato diningtable)","(GotoLocation refrigerator)
(PickupObject tomato)
(GotoLocation trash)
(CollectObject tomato trash)
(GotoLocation table)
(PutObject tomato table)
"
train/pick_cool_then_place_in_recep-Tomato-None-DiningTable-26/trial_T20190907_160916_014285,"col the tomato from the trash in the refrigerator , put the tomato on the table.","(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation garbagecan)
(PickupObject tomato)
(GotoLocation fridge)
(CoolObject tomato)
(GotoLocation diningtable)
(PutObject tomato diningtable)","(GotoLocation fridge)
(PickupObject tomato)
(GotoLocation trash)
(DiscardObject tomato)
(GotoLocation table)
(PutObject tomato table)
"
train/pick_cool_then_place_in_recep-Tomato-None-DiningTable-26/trial_T20190907_160916_014285,"col the tomato from the trash in the refrigerator , put the tomato on the table.","(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation garbagecan)
(PickupObject tomato)
(GotoLocation fridge)
(CoolObject tomato)
(GotoLocation diningtable)
(PutObject tomato diningtable)","(GotoLocation trash)
(PickupObject tomato)
(GotoLocation fridge)
(PutInObject tomato fridge)
(GotoLocation diningtable)
(PutObject tomato diningtable)
"
train/pick_cool_then_place_in_recep-Tomato-None-DiningTable-26/trial_T20190907_160916_014285,"col the tomato from the trash in the refrigerator , put the tomato on the table.","(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation garbagecan)
(PickupObject tomato)
(GotoLocation fridge)
(CoolObject tomato)
(GotoLocation diningtable)
(PutObject tomato diningtable)","(GotoLocation refrigerator)
(PickupObject tomato)
(GotoLocation countertop)
(PutObject tomato countertop)
"
